Transaction_ID,Customer_ID,Amount,Transaction_Type,Province,Fraud
1381,2619,46.499673551982994,Transfer,Limpopo,0
1382,1320,2927.042732516242,Withdrawal,Limpopo,0
1383,2342,1977.7512252381464,Deposit,KZN,0
1384,2636,713.3115485658265,Deposit,KZN,0
1385,3376,597.6528944187281,Transfer,Limpopo,0
1386,3832,980.3710832966035,Withdrawal,Limpopo,0
1387,3824,3027.2572323030427,Deposit,Gauteng,0
1388,2994,435.64747736254105,Deposit,Limpopo,0
1389,3958,159.64798629229526,Transfer,Limpopo,0
1390,2943,2999.6858819740482,Withdrawal,KZN,0
1391,4621,39.96240862046478,Deposit,Limpopo,0
1392,3038,3628.628177816763,Transfer,Gauteng,0
1393,4490,547.374346012504,Transfer,KZN,0
1394,4677,1064.5939660090244,Transfer,KZN,0
1395,2118,212.85613289701197,Withdrawal,KZN,0
1396,4888,3488.089378533128,Transfer,KZN,0
1397,2604,2078.459203719117,Deposit,KZN,0
1398,3365,3868.6068439036194,Deposit,Gauteng,0
1399,1235,1724.3644875129096,Withdrawal,KZN,0
1400,2969,306.2872533797153,Deposit,KZN,0
1401,1333,552.8328604297542,Withdrawal,Gauteng,0
1402,2908,1000.7764531951694,Deposit,Limpopo,0
1403,1375,1401.9043412008825,Transfer,Gauteng,0
1404,4530,3914.877228020047,Deposit,Gauteng,0
1405,2160,726.6442938734783,Transfer,Gauteng,0
1406,3635,1821.3985013860363,Withdrawal,Gauteng,0
1407,2570,4866.630830619551,Transfer,Gauteng,0
1408,3560,247.9737795408057,Transfer,KZN,0
1409,2319,2978.485210212483,Deposit,KZN,0
1410,4391,818.9179196647656,Withdrawal,KZN,0
1411,3965,1977.5149934429483,Deposit,Limpopo,0
1412,4643,521.2295160875236,Withdrawal,Gauteng,0
1413,2855,609.6628686378086,Transfer,Limpopo,0
1414,2372,41.2621918893524,Withdrawal,KZN,0
1415,4911,5331.740680993648,Withdrawal,KZN,0
1416,4850,2518.6046758759085,Withdrawal,Gauteng,0
1417,1872,147.93813431042864,Deposit,KZN,0
1418,2252,11427.975530024449,Transfer,Gauteng,0
1419,3317,1393.3976811297166,Transfer,Gauteng,0
1420,2851,2883.4376075037812,Deposit,Gauteng,0
1421,3845,103.47981967129266,Withdrawal,KZN,0
1422,2314,740.0955283778786,Transfer,Gauteng,0
1423,1724,1661.408966743243,Transfer,Limpopo,0
1424,4236,168.80214823264055,Transfer,Gauteng,0
1425,3052,1006.7933508484923,Withdrawal,Gauteng,0
1426,3898,876.9178260537153,Deposit,Gauteng,0
1427,4450,365.09635001170363,Deposit,KZN,0
1428,1077,535.5907470651807,Transfer,Limpopo,0
1429,4481,5122.260996410047,Withdrawal,Limpopo,0
1430,3621,510.88286633052826,Transfer,Gauteng,0
1431,1131,360.10296524734673,Deposit,Gauteng,0
1432,1600,1152.482442169286,Withdrawal,Gauteng,0
1433,2772,1667.3549705010157,Deposit,Limpopo,0
1434,2065,1936.9842365342352,Transfer,Limpopo,0
1435,3136,2105.143594864404,Deposit,KZN,0
1436,3449,56.291906822197646,Withdrawal,KZN,0
1437,3343,750.7199882142845,Withdrawal,Limpopo,0
1438,2863,2230.5522138376846,Withdrawal,Limpopo,0
1439,2318,3528.484162226917,Deposit,Gauteng,0
1440,1615,1382.7093338992138,Withdrawal,Limpopo,0
1441,4597,80.58677139188326,Deposit,Gauteng,0
1442,3847,757.876302086081,Withdrawal,Gauteng,0
1443,4762,115.68950990272964,Deposit,Limpopo,1
1444,4708,2070.6942723440475,Deposit,KZN,0
1445,3469,98.41739586744345,Deposit,KZN,0
1446,2888,308.19687404764875,Withdrawal,Gauteng,0
1447,2046,809.2451718304332,Deposit,Limpopo,0
1448,1574,931.6538833886136,Withdrawal,KZN,0
1449,3190,782.5308478547164,Transfer,Gauteng,0
1450,1992,933.7441375103651,Withdrawal,Gauteng,0
1451,3712,1873.6600393433196,Transfer,Limpopo,0
1452,3192,691.3133011305896,Withdrawal,Limpopo,0
1453,2248,1190.2817549484976,Transfer,Limpopo,0
1454,4054,542.249684777504,Deposit,Gauteng,0
1455,1502,654.5689626023751,Transfer,KZN,0
1456,2997,1427.0958204086314,Transfer,KZN,0
1457,1820,1011.4723936451544,Deposit,KZN,0
1458,4687,1925.8032146289324,Transfer,Gauteng,0
1459,3151,1233.3080484026352,Withdrawal,Gauteng,0
1460,4110,2441.2049154283136,Withdrawal,Limpopo,0
1461,2970,878.8847784736206,Transfer,Limpopo,0
1462,1197,1013.0599731478937,Transfer,Gauteng,0
1463,2669,1662.8637101671143,Withdrawal,Gauteng,0
1464,3626,375.08614931222263,Withdrawal,Limpopo,0
1465,3438,731.4683950818413,Transfer,KZN,0
1466,2202,1470.608989944969,Deposit,KZN,0
1467,3601,43.9520890768907,Deposit,KZN,0
1468,2471,861.6373688710574,Withdrawal,Limpopo,0
1469,4571,1370.1295470063963,Deposit,KZN,0
1470,4086,5134.039078976048,Transfer,Gauteng,0
1471,2646,3143.558369960431,Withdrawal,Gauteng,0
1472,2692,494.30263273536207,Deposit,Limpopo,0
1473,2312,1061.508555417706,Deposit,KZN,0
1474,3035,87.10224494139636,Deposit,Gauteng,0
1475,1477,413.1449846732744,Withdrawal,Limpopo,0
1476,2254,2236.5217432523073,Transfer,KZN,0
1477,1922,197.40960523747765,Transfer,Gauteng,0
1478,1419,446.98356050315533,Withdrawal,KZN,0
1479,3204,4324.7442539559115,Deposit,Limpopo,0
1480,3597,2604.6784560237843,Transfer,Gauteng,0
1481,4512,2283.7053290591693,Deposit,Limpopo,0
1482,2120,2998.8120170527286,Transfer,Gauteng,0
1483,4068,2077.077525011244,Transfer,Gauteng,0
1484,4044,192.74962225397005,Transfer,Gauteng,0
1485,4482,1090.2462161688936,Deposit,KZN,0
1486,1950,881.138681205589,Deposit,Limpopo,0
1487,3336,559.1010444917135,Deposit,Limpopo,0
1488,2277,2694.0164284586995,Deposit,KZN,0
1489,3243,935.8212863442536,Deposit,Limpopo,0
1490,3645,93.28807655166082,Withdrawal,KZN,0
1491,2857,482.3042317852459,Transfer,Gauteng,0
1492,4593,389.3632980558753,Transfer,KZN,0
1493,1516,3276.9215765744466,Withdrawal,KZN,0
1494,2658,1563.7936066826323,Transfer,KZN,0
1495,2865,1232.7541014764047,Withdrawal,Gauteng,0
1496,3912,1059.802320891467,Withdrawal,Gauteng,0
1497,2141,1575.2176687296617,Withdrawal,KZN,0
1498,3853,2108.9838376101256,Transfer,Gauteng,0
1499,2932,1212.4489024767495,Withdrawal,Gauteng,0
1500,4230,4177.852489111359,Transfer,Gauteng,0
1501,1814,5647.615438372123,Deposit,Gauteng,0
1502,3275,8053.855621214585,Deposit,KZN,0
1503,2900,1660.228805584147,Withdrawal,Gauteng,0
1504,3263,4046.1209523670173,Withdrawal,Limpopo,0
1505,3995,777.4796908320881,Deposit,Limpopo,0
1506,4767,2944.8083931962155,Deposit,KZN,0
1507,3062,3598.219469848857,Deposit,Gauteng,0
1508,4228,3517.307118864491,Withdrawal,Gauteng,0
1509,4719,2665.421113314679,Deposit,Limpopo,0
1510,4332,782.8277374814568,Withdrawal,Gauteng,0
1511,4228,259.5804232866015,Withdrawal,KZN,0
1512,3094,609.6001193616983,Withdrawal,Limpopo,0
1513,3371,2186.934131739888,Transfer,KZN,0
1514,3891,397.67883090839877,Withdrawal,Limpopo,0
1515,4756,975.9135359317206,Deposit,KZN,0
1516,1129,1249.992153089019,Deposit,KZN,0
1517,4482,1388.9759489027565,Withdrawal,Gauteng,0
1518,1094,4116.88958643811,Transfer,Gauteng,0
1519,3674,1624.8158515234697,Transfer,Gauteng,1
1520,3802,2314.7648648352138,Withdrawal,Gauteng,0
1521,2955,1307.974282571122,Transfer,Gauteng,0
1522,4363,2689.8637222787393,Withdrawal,Limpopo,0
1523,1793,459.10232581211386,Deposit,KZN,0
1524,2834,353.3512492793973,Transfer,KZN,0
1525,4354,3912.0368231826333,Withdrawal,Gauteng,0
1526,3116,1773.712697907747,Transfer,KZN,0
1527,2683,1669.9444563532836,Transfer,KZN,0
1528,1010,944.6818903700654,Transfer,Gauteng,0
1529,4325,709.0844071297951,Deposit,KZN,0
1530,2865,1216.8531755587078,Deposit,KZN,0
1531,3919,192.71573637590106,Transfer,KZN,0
1532,3597,909.6633187416498,Deposit,KZN,0
1533,4205,911.4665986729199,Deposit,KZN,0
1534,1711,1159.3785544446312,Transfer,Gauteng,0
1535,3070,1510.4954484466184,Transfer,Gauteng,0
1536,1814,4730.979852041269,Transfer,KZN,0
1537,1345,1584.058372099166,Withdrawal,Gauteng,0
1538,3349,3227.697766076863,Deposit,Gauteng,0
1539,1362,1218.9229852771364,Withdrawal,Gauteng,0
1540,3443,1478.9753007970041,Withdrawal,Gauteng,0
1541,3265,108.59308344665239,Withdrawal,Gauteng,0
1542,3188,214.53079067607055,Deposit,KZN,0
1543,4687,1300.0742959538031,Transfer,Gauteng,0
1544,4005,755.5587197112269,Deposit,Gauteng,0
1545,4281,2405.262191605979,Transfer,Limpopo,0
1546,1984,1175.191780161384,Withdrawal,Gauteng,0
1547,4040,3209.310199441451,Withdrawal,KZN,0
1548,4694,5381.200720539741,Withdrawal,Gauteng,0
1549,2639,239.61098598204092,Withdrawal,Limpopo,0
1550,1827,753.3632301985507,Withdrawal,KZN,0
1551,3730,1640.3521615209165,Transfer,Gauteng,0
1552,4531,546.8203889858821,Withdrawal,Limpopo,0
1553,4051,465.98054252215786,Withdrawal,Limpopo,0
1554,1355,2520.9060062491158,Transfer,Gauteng,0
1555,4055,5896.691697394996,Deposit,Gauteng,0
1556,2347,2229.52566361338,Withdrawal,Gauteng,0
1557,4204,1112.4874373354612,Transfer,Limpopo,0
1558,3935,876.4693842568922,Withdrawal,KZN,1
1559,4876,1163.6448864889383,Transfer,Gauteng,0
1560,2863,932.188084273927,Deposit,Gauteng,0
1561,1126,1048.410060587921,Withdrawal,Gauteng,0
1562,4177,341.20380997137477,Withdrawal,KZN,0
1563,4056,3511.083998659074,Deposit,Gauteng,0
1564,1603,2106.9013714622643,Deposit,Limpopo,0
1565,4870,1713.740105168069,Deposit,Limpopo,0
1566,4449,4491.349226684021,Transfer,KZN,0
1567,2928,501.9390099466368,Withdrawal,KZN,0
1568,2013,126.9639493918297,Transfer,Gauteng,0
1569,1050,2624.2457940809145,Deposit,Gauteng,0
1570,4100,9672.615802720858,Withdrawal,Gauteng,0
1571,4533,1295.662837485982,Deposit,Limpopo,0
1572,4367,90.91439487980799,Deposit,Limpopo,0
1573,4368,2274.386181190838,Transfer,KZN,0
1574,4797,114.9151132279305,Transfer,Limpopo,0
1575,3826,1164.838792309074,Withdrawal,Gauteng,0
1576,2430,487.6242105148296,Transfer,KZN,0
1577,2792,3698.1287068925435,Withdrawal,KZN,0
1578,3861,900.3904835603788,Deposit,Gauteng,0
1579,2636,3431.003170420932,Withdrawal,Gauteng,0
1580,4476,533.0446042077585,Deposit,Gauteng,0
1581,4417,734.9730131728211,Transfer,Gauteng,0
1582,2645,4409.572099060603,Deposit,Limpopo,0
1583,3467,337.18194943237705,Transfer,Limpopo,0
1584,2205,1295.907350718591,Withdrawal,Limpopo,0
1585,4030,737.7858217938281,Withdrawal,Limpopo,0
1586,3872,2231.938472986281,Withdrawal,Limpopo,0
1587,4072,207.68043816326986,Deposit,Gauteng,0
1588,2854,862.2863272113092,Transfer,KZN,0
1589,1566,1800.6318123012597,Withdrawal,Gauteng,0
1590,3418,783.8823871648201,Deposit,Limpopo,0
1591,1935,90.47196426745273,Deposit,Limpopo,0
1592,2934,1831.7408129522016,Deposit,KZN,0
1593,3708,1049.3465732924835,Withdrawal,KZN,0
1594,4502,17.0596741186675,Deposit,Gauteng,0
1595,4016,1422.6627321059873,Transfer,Gauteng,0
1596,2332,3786.363796098138,Transfer,KZN,0
1597,4208,176.53084797577793,Withdrawal,Limpopo,0
1598,1201,1339.8549291769345,Deposit,Gauteng,0
1599,4507,1956.6230481380517,Withdrawal,Gauteng,0
1600,3360,110.10441365272762,Deposit,Gauteng,0
1601,1116,34.312664801732325,Withdrawal,Gauteng,0
1602,4737,935.9799113093756,Withdrawal,Gauteng,0
1603,1936,2349.471999825038,Transfer,Limpopo,0
1604,4874,262.8152920409906,Deposit,KZN,0
1605,1574,2717.6733400596504,Transfer,KZN,0
1606,3291,1603.1896488508964,Transfer,KZN,0
1607,1536,605.5898279337617,Deposit,Gauteng,0
1608,2625,1087.9657748267916,Withdrawal,Limpopo,0
1609,3122,5053.457468184871,Deposit,Gauteng,0
1610,4877,365.85566177289604,Deposit,Gauteng,0
1611,1385,1038.3276112369394,Transfer,Gauteng,0
1612,4974,1469.1915086640388,Transfer,Gauteng,0
1613,4281,222.77542825388943,Deposit,KZN,0
1614,1474,66.74637531745171,Deposit,KZN,0
1615,1417,20.32703886152193,Withdrawal,KZN,0
1616,3394,588.8814965158224,Transfer,Limpopo,0
1617,4600,115.23619282910762,Transfer,Limpopo,0
1618,3687,2442.7013947313585,Transfer,Gauteng,0
1619,1938,8882.64310175605,Deposit,Gauteng,0
1620,1954,94.89511642945394,Deposit,KZN,0
1621,1875,850.3699998749429,Withdrawal,Gauteng,0
1622,1762,39.10347812125185,Transfer,KZN,0
1623,2202,215.7897775784648,Transfer,Limpopo,0
1624,2205,584.9544404326297,Withdrawal,KZN,0
1625,1663,750.566127927146,Withdrawal,Limpopo,0
1626,1024,4214.6995273017465,Withdrawal,Gauteng,0
1627,2990,755.8664000447536,Transfer,KZN,0
1628,2203,1028.5951103191123,Transfer,Limpopo,0
1629,1709,422.71575241400063,Transfer,Gauteng,0
1630,4572,0.18771988062444847,Transfer,Limpopo,0
1631,2879,3443.92756490749,Withdrawal,Limpopo,0
1632,2184,127.8708216646679,Withdrawal,Limpopo,0
1633,3224,4996.758887700859,Withdrawal,Gauteng,0
1634,1284,210.34915937064352,Transfer,Gauteng,0
1635,1062,1392.8428765857811,Withdrawal,Limpopo,0
1636,2002,11154.577327424267,Transfer,KZN,1
1637,1661,223.55869226434623,Withdrawal,Gauteng,0
1638,3713,827.3232184490361,Withdrawal,Gauteng,0
1639,3203,2274.083036035956,Deposit,Limpopo,0
1640,4953,49.07947019552949,Transfer,Gauteng,0
1641,2492,1755.7236362647386,Transfer,Limpopo,0
1642,4120,125.6812400313058,Deposit,Gauteng,0
1643,1966,404.802804253196,Deposit,Limpopo,0
1644,1848,261.66609133570574,Transfer,Gauteng,0
1645,2107,3568.16983433618,Deposit,Limpopo,0
1646,4432,298.512098362743,Transfer,Limpopo,0
1647,1688,61.91141942104291,Deposit,KZN,0
1648,1147,1328.7356919827162,Transfer,KZN,0
1649,4701,637.3869152330849,Deposit,KZN,0
1650,1341,780.5722557570972,Transfer,KZN,0
1651,3523,190.15331344577933,Withdrawal,Gauteng,0
1652,2086,2068.885719352432,Deposit,Limpopo,0
1653,2724,1380.2736281738746,Withdrawal,Limpopo,0
1654,2383,679.3470588206438,Deposit,Limpopo,0
1655,3608,282.3433550615242,Deposit,KZN,0
1656,1326,1350.0789513204288,Transfer,Gauteng,0
1657,2792,2261.657956652806,Transfer,Gauteng,0
1658,2759,561.8160829757826,Transfer,Gauteng,0
1659,4212,39.30096333412986,Transfer,KZN,0
1660,1989,361.85433296991675,Deposit,Limpopo,0
1661,3262,1720.4335232502517,Transfer,Gauteng,0
1662,3482,6777.99030233893,Deposit,KZN,0
1663,4962,20.1997607474292,Transfer,Limpopo,0
1664,1951,548.256921064664,Deposit,Limpopo,0
1665,1722,96.04137025335494,Withdrawal,Gauteng,0
1666,4389,570.4622196185697,Transfer,Gauteng,0
1667,3079,781.097649789939,Transfer,Limpopo,0
1668,3717,3804.844915293623,Transfer,Gauteng,0
1669,3332,125.98703905454393,Transfer,Limpopo,0
1670,4376,2251.7772346501188,Transfer,KZN,0
1671,1428,755.1157658514031,Withdrawal,Gauteng,0
1672,2500,2501.099956313959,Deposit,Gauteng,0
1673,1285,1080.476009479678,Deposit,Gauteng,0
1674,4215,60.11159675329083,Transfer,Gauteng,0
1675,4495,4383.886798670516,Withdrawal,KZN,0
1676,4090,129.53676241482566,Transfer,Gauteng,0
1677,3065,1365.7742894952587,Transfer,KZN,0
1678,1768,3151.522021417834,Transfer,Gauteng,0
1679,3637,124.6971306031013,Transfer,Limpopo,0
1680,2394,1210.7959741521965,Deposit,Limpopo,0
1681,4246,2608.379492696824,Transfer,KZN,0
1682,4057,6438.246937937956,Transfer,KZN,0
1683,1193,1932.8120283477565,Transfer,Gauteng,0
1684,3549,489.2900569120356,Transfer,Gauteng,0
1685,1987,1803.812392718909,Withdrawal,KZN,0
1686,2136,1835.0737866993247,Withdrawal,Limpopo,0
1687,3161,1805.7892766377392,Deposit,KZN,0
1688,4293,2888.9010988107134,Withdrawal,Gauteng,0
1689,2701,137.15364574192068,Withdrawal,Limpopo,0
1690,1946,172.13990388446786,Withdrawal,Gauteng,0
1691,1830,1535.0504287083143,Deposit,KZN,0
1692,4715,4614.798525129499,Withdrawal,Limpopo,0
1693,2920,940.585967038313,Deposit,Limpopo,0
1694,4335,4849.564876846055,Deposit,Limpopo,0
1695,3972,4172.995490722015,Withdrawal,Gauteng,0
1696,1054,3498.1712992350062,Transfer,KZN,0
1697,4942,3609.4367147871744,Transfer,Limpopo,0
1698,4714,3428.86917723401,Transfer,Gauteng,0
1699,1799,2571.276121422527,Withdrawal,KZN,0
1700,1777,1781.0617748625834,Transfer,KZN,0
1701,2481,37.066493725148135,Withdrawal,Limpopo,0
1702,2901,212.78364580459302,Withdrawal,Limpopo,0
1703,3209,216.20755152074005,Withdrawal,KZN,0
1704,4451,35.73267488835303,Deposit,Gauteng,0
1705,3134,186.13858094644033,Withdrawal,KZN,0
1706,1054,3783.8461146421823,Deposit,Gauteng,0
1707,4547,1635.0927137430697,Deposit,KZN,0
1708,2823,561.1088668866882,Withdrawal,KZN,0
1709,2201,2365.165784117905,Deposit,Gauteng,0
1710,4462,1005.2288530035966,Deposit,KZN,0
1711,4420,229.9488781948534,Withdrawal,KZN,0
1712,4079,3237.7541526894456,Withdrawal,KZN,0
1713,1832,620.2352131254493,Transfer,Limpopo,0
1714,1312,1800.2661763498138,Deposit,Gauteng,0
1715,3806,514.9912576076537,Withdrawal,KZN,0
1716,2858,1039.9345380927405,Withdrawal,Gauteng,0
1717,3007,2541.2908464392735,Withdrawal,Limpopo,0
1718,3006,255.7863530413786,Withdrawal,Gauteng,0
1719,3490,5674.8771969974105,Withdrawal,Limpopo,0
1720,2790,109.20434236606704,Deposit,KZN,0
1721,1327,1145.3831469811335,Deposit,KZN,0
1722,4125,3715.8634921572693,Withdrawal,Gauteng,0
1723,3808,4369.677661677554,Transfer,Limpopo,0
1724,4310,396.16115197487267,Transfer,Gauteng,0
1725,4300,233.20103652676363,Deposit,Limpopo,0
1726,3626,1933.2234395946246,Withdrawal,KZN,0
1727,4122,64.3198662990593,Deposit,KZN,0
1728,4680,996.0787553136636,Withdrawal,Limpopo,0
1729,4675,2387.0671661795286,Withdrawal,Limpopo,0
1730,4054,1232.339458597176,Transfer,Limpopo,0
1731,2287,312.406914171025,Withdrawal,KZN,0
1732,4489,1001.3486869240273,Withdrawal,Limpopo,0
1733,4874,3812.686365313695,Withdrawal,Limpopo,0
1734,3143,1440.4147843725564,Withdrawal,Gauteng,0
1735,2111,1917.4553503919785,Deposit,Limpopo,0
1736,4149,614.8059264358993,Withdrawal,KZN,0
1737,2311,313.27634789301527,Transfer,Limpopo,0
1738,4191,442.8502289114083,Deposit,Gauteng,0
1739,3861,1142.7095700976108,Transfer,Gauteng,0
1740,3538,493.21482394895094,Withdrawal,Limpopo,0
1741,4983,1171.2138217113015,Transfer,Limpopo,0
1742,1451,1845.4337294966963,Deposit,Limpopo,1
1743,2523,1988.622502549731,Transfer,Gauteng,0
1744,1164,269.91946128987775,Withdrawal,KZN,0
1745,1181,2082.02886481426,Withdrawal,Limpopo,0
1746,3516,1675.2627915252776,Transfer,Gauteng,0
1747,1909,18.11666544762221,Withdrawal,KZN,0
1748,3782,91.0144637775962,Deposit,Gauteng,0
1749,1822,1558.7451327857175,Deposit,Gauteng,0
1750,1943,726.0416226195141,Deposit,Limpopo,1
1751,3001,236.9188079578234,Transfer,Limpopo,0
1752,3054,68.11839425317669,Transfer,Limpopo,0
1753,1329,260.4560736496372,Deposit,KZN,0
1754,1774,4737.869743975191,Transfer,Limpopo,0
1755,4744,1950.5363705934337,Deposit,Limpopo,0
1756,3198,1125.2285698215726,Withdrawal,KZN,0
1757,4156,4259.13160968916,Transfer,Gauteng,0
1758,1146,1447.8687128326771,Deposit,Limpopo,0
1759,4695,1939.9996155222475,Deposit,Gauteng,0
1760,4452,498.2909212108214,Deposit,KZN,0
1761,1914,1333.6768339194539,Transfer,Limpopo,0
1762,2571,232.31158998828246,Withdrawal,KZN,0
1763,2308,777.4883804597623,Transfer,KZN,0
1764,3747,50.70801115950854,Deposit,Gauteng,0
1765,1081,366.2215677454918,Transfer,Limpopo,0
1766,1513,116.7292939622387,Withdrawal,KZN,0
1767,2920,735.9924835909579,Withdrawal,KZN,0
1768,3862,2777.600215964833,Transfer,Limpopo,0
1769,3756,712.0638802530358,Withdrawal,Limpopo,0
1770,2939,2672.4727704302245,Transfer,Limpopo,0
1771,4594,1602.8448823465517,Transfer,Limpopo,0
1772,1745,1068.5850535270401,Withdrawal,KZN,0
1773,4070,405.5329638419232,Deposit,Limpopo,0
1774,2409,3829.5744714884477,Transfer,Gauteng,0
1775,1706,83.58750594937423,Deposit,KZN,1
1776,1470,1751.5240800777021,Withdrawal,KZN,0
1777,4190,1456.2783552941737,Deposit,Gauteng,0
1778,1395,872.5201321718538,Transfer,KZN,0
1779,2555,412.2888667426567,Withdrawal,Gauteng,0
1780,3308,845.0109089160976,Transfer,Limpopo,0
1781,1804,3092.670343967003,Withdrawal,Limpopo,0
1782,1933,2718.856800387766,Transfer,Gauteng,0
1783,2279,4255.051000972737,Deposit,Limpopo,0
1784,2757,551.8058004749735,Transfer,Limpopo,0
1785,1904,734.3404098844276,Deposit,KZN,0
1786,4297,28.355560738555766,Transfer,KZN,0
1787,2076,4295.740665185709,Transfer,Limpopo,0
1788,3987,599.3515049372381,Transfer,Limpopo,0
1789,2890,776.684277065944,Transfer,Gauteng,0
1790,2523,3575.767748053257,Transfer,KZN,0
1791,4577,1121.7168987387288,Withdrawal,Gauteng,1
1792,3901,1252.6694935758758,Deposit,KZN,0
1793,2387,290.80103936212896,Deposit,Gauteng,0
1794,2303,1035.7062103238356,Withdrawal,Gauteng,0
1795,1592,3755.3747797284855,Transfer,Limpopo,0
1796,3761,1227.1070276719042,Deposit,KZN,0
1797,4229,441.79090042422,Withdrawal,KZN,0
1798,3679,47.51600220986648,Withdrawal,KZN,0
1799,3106,614.891566358474,Withdrawal,Gauteng,0
1800,4798,1275.0205165498246,Deposit,Gauteng,0
1801,1127,65.3218226455517,Withdrawal,Gauteng,0
1802,1735,1411.6152422138657,Withdrawal,Gauteng,0
1803,3768,1111.6600901041054,Deposit,KZN,0
1804,4953,2294.8000680840964,Withdrawal,KZN,0
1805,4186,43.97047460099523,Deposit,Limpopo,0
1806,4280,2276.980104560798,Transfer,KZN,0
1807,3573,1103.6970376050624,Deposit,Limpopo,0
1808,1520,694.314035299363,Deposit,Limpopo,0
1809,3599,5045.1145577494435,Transfer,Gauteng,0
1810,1236,261.743573116685,Withdrawal,KZN,0
1811,2304,1169.120460538467,Withdrawal,Gauteng,0
1812,4430,580.6603004309321,Withdrawal,Limpopo,0
1813,4272,1124.5330567762164,Deposit,KZN,0
1814,2781,1205.3656277617129,Transfer,Limpopo,0
1815,2301,140.5568141954092,Transfer,Limpopo,0
1816,4306,1623.230871847582,Withdrawal,KZN,0
1817,3541,1509.6575614698381,Withdrawal,KZN,0
1818,3051,2201.043676601307,Withdrawal,Gauteng,0
1819,3713,142.55184122372432,Transfer,Gauteng,0
1820,1441,529.149347028382,Withdrawal,KZN,0
1821,3076,1575.2072604901489,Transfer,Gauteng,0
1822,4180,220.5430971758688,Deposit,Limpopo,0
1823,3657,1697.9350780521338,Withdrawal,Gauteng,0
1824,4798,91.26078805294338,Deposit,Limpopo,0
1825,1804,611.797973614102,Transfer,Gauteng,0
1826,1074,2813.146572689981,Deposit,Limpopo,0
1827,3885,2232.7650098128834,Deposit,Gauteng,0
1828,4217,1552.4455124353574,Withdrawal,Limpopo,0
1829,3175,3065.6300133664995,Withdrawal,KZN,0
1830,4924,1853.0380645432722,Transfer,Gauteng,0
1831,3089,1099.0022364395911,Transfer,Limpopo,0
1832,2379,5846.995279073579,Transfer,KZN,0
1833,1040,1780.4576161904004,Transfer,KZN,0
1834,3981,1379.571792621876,Deposit,Limpopo,0
1835,3081,788.5804028365737,Transfer,KZN,0
1836,4088,3490.508779462429,Deposit,KZN,0
1837,2700,525.8456875564924,Transfer,Limpopo,0
1838,4224,13.893536570969507,Withdrawal,Gauteng,0
1839,4045,328.6162230446554,Transfer,Gauteng,0
1840,2401,173.98772891679567,Deposit,KZN,0
1841,1587,576.2757460364496,Deposit,Limpopo,0
1842,2622,2622.0044501276057,Deposit,Gauteng,0
1843,4700,1581.3033491955143,Deposit,Gauteng,0
1844,4945,277.65318911496195,Deposit,Gauteng,0
1845,1341,2332.5788677802993,Deposit,Limpopo,0
1846,3074,1052.434093440525,Deposit,Limpopo,0
1847,4896,1078.3580101295706,Transfer,Limpopo,0
1848,4358,674.3892650341096,Transfer,KZN,0
1849,1645,2999.464182900539,Transfer,Limpopo,0
1850,1730,574.8084810197055,Withdrawal,KZN,0
1851,1167,148.3053690951992,Deposit,Limpopo,0
1852,1609,540.8716889413441,Transfer,KZN,0
1853,3315,1884.7610730113804,Withdrawal,Limpopo,0
1854,2772,1607.5841031337948,Withdrawal,Gauteng,0
1855,3040,312.4140961643685,Deposit,Limpopo,0
1856,3868,177.8109886103995,Withdrawal,Gauteng,0
1857,1454,1622.0388856064794,Transfer,Limpopo,0
1858,3953,1692.2632696396663,Deposit,Gauteng,0
1859,2708,683.9135598586117,Transfer,Limpopo,0
1860,4472,2775.367800151997,Transfer,Limpopo,0
1861,3969,5739.126066150312,Withdrawal,KZN,0
1862,4028,345.33764351701836,Deposit,KZN,0
1863,4547,1290.8183424144759,Withdrawal,KZN,0
1864,1701,8.041007646650238,Withdrawal,Gauteng,0
1865,3681,1872.6939215682607,Transfer,Gauteng,0
1866,4629,802.3755416836863,Transfer,Limpopo,0
1867,2599,322.1479213139239,Withdrawal,KZN,0
1868,1129,2092.8326688821794,Transfer,KZN,0
1869,4067,2496.2276614159728,Withdrawal,KZN,0
1870,2845,176.76802713134975,Deposit,Gauteng,0
1871,2386,62.78967712938131,Transfer,Limpopo,0
1872,4776,609.8750934935251,Transfer,Limpopo,0
1873,3866,1475.2109839124766,Withdrawal,Limpopo,0
1874,1692,2365.597865474296,Withdrawal,Limpopo,0
1875,4363,1184.6936222892434,Transfer,Limpopo,0
1876,2394,1303.92743927428,Deposit,Limpopo,0
1877,1793,2413.093908514898,Transfer,KZN,0
1878,1028,1128.8470521462325,Withdrawal,Gauteng,0
1879,1148,1416.8597420382052,Deposit,KZN,0
1880,4850,1089.179283985182,Deposit,KZN,0
1881,2319,3186.134185662271,Deposit,Gauteng,0
1882,3058,402.83248754651044,Withdrawal,Limpopo,0
1883,4583,459.774665451501,Transfer,Limpopo,0
1884,3723,205.3824909584933,Transfer,Gauteng,0
1885,2136,2567.760473888072,Deposit,Gauteng,0
1886,1186,795.9744678705478,Transfer,KZN,0
1887,3854,641.3220943864935,Withdrawal,KZN,0
1888,3791,5972.760519548597,Transfer,Gauteng,0
1889,2250,3921.908773030472,Withdrawal,Gauteng,0
1890,2333,5362.666412144267,Deposit,Gauteng,0
1891,1097,230.24958194782616,Deposit,Limpopo,0
